"","frci","Band_2","Band_3","Band_4","Band_5","Band_6","Band_7","cluster"
"144",0.218,0.097,0.083,0.069,0.297,0.198,0.11,1
"145",0.285,0.087,0.072,0.048,0.299,0.149,0.069,1
"146",0.222,0.092,0.081,0.061,0.299,0.18,0.095,1
"147",0.295,0.092,0.079,0.059,0.316,0.19,0.09,1
"148",0.293,0.089,0.079,0.047,0.359,0.176,0.076,1
"149",0.238,0.085,0.07,0.042,0.352,0.158,0.064,1
"150",0.224,0.096,0.082,0.066,0.291,0.199,0.111,1
"151",0.234,0.091,0.073,0.056,0.31,0.183,0.098,1
"152",0.237,0.09,0.077,0.047,0.384,0.179,0.073,1
"153",0.248,0.097,0.081,0.06,0.286,0.159,0.086,1
"154",0.262,0.087,0.07,0.046,0.289,0.13,0.06,1
"155",0.231,0.09,0.077,0.046,0.39,0.173,0.07,1
"156",0.276,0.091,0.077,0.052,0.31,0.164,0.073,1
"157",0.285,0.09,0.076,0.049,0.355,0.169,0.074,1
"158",0.284,0.094,0.08,0.054,0.322,0.174,0.078,1
"159",0.26,0.088,0.071,0.045,0.344,0.168,0.072,1
"160",0.265,0.087,0.076,0.043,0.384,0.159,0.064,1
"161",0.296,0.092,0.076,0.061,0.275,0.22,0.116,1
"162",0.308,0.091,0.076,0.054,0.289,0.16,0.08,1
"163",0.314,0.087,0.073,0.048,0.325,0.17,0.075,1
"164",0.318,0.091,0.075,0.053,0.299,0.15,0.072,1
"165",0.386,0.09,0.074,0.046,0.348,0.171,0.07,1
"166",0.336,0.084,0.071,0.045,0.313,0.142,0.06,1
"167",0.313,0.082,0.064,0.037,0.304,0.133,0.054,1
"168",0.32,0.09,0.077,0.047,0.402,0.171,0.068,1
"169",0.374,0.09,0.079,0.047,0.373,0.171,0.07,1
"170",0.353,0.089,0.074,0.045,0.352,0.16,0.067,1
"171",0.374,0.087,0.075,0.047,0.343,0.168,0.073,1
"172",0.366,0.089,0.076,0.046,0.382,0.17,0.068,1
"173",0.312,0.093,0.076,0.048,0.339,0.171,0.072,1
"174",0.4,0.09,0.075,0.044,0.347,0.168,0.069,1
"175",0.363,0.091,0.074,0.044,0.327,0.159,0.065,1
"176",0.326,0.085,0.071,0.047,0.278,0.124,0.055,1
"177",0.335,0.091,0.077,0.051,0.35,0.193,0.089,1
"178",0.315,0.09,0.076,0.047,0.332,0.168,0.07,1
"179",0.358,0.094,0.076,0.05,0.324,0.169,0.073,1
"180",0.306,0.086,0.073,0.042,0.373,0.156,0.06,1
"181",0.338,0.091,0.075,0.056,0.325,0.161,0.077,1
"182",0.392,0.093,0.077,0.055,0.352,0.186,0.083,1
"183",0.378,0.087,0.068,0.042,0.276,0.118,0.049,1
"184",0.309,0.095,0.081,0.063,0.318,0.204,0.112,1
"185",0.305,0.088,0.071,0.051,0.266,0.127,0.062,1
"186",0.343,0.082,0.067,0.04,0.314,0.135,0.055,1
"187",0.325,0.093,0.08,0.056,0.329,0.213,0.103,1
"188",0.341,0.091,0.082,0.048,0.379,0.182,0.072,1
"189",0.301,0.09,0.073,0.045,0.322,0.158,0.064,1
"190",0.34,0.087,0.074,0.046,0.351,0.163,0.069,1
"191",0.376,0.086,0.071,0.045,0.301,0.144,0.063,1
"192",0.307,0.087,0.074,0.048,0.33,0.163,0.073,1
"193",0.334,0.082,0.068,0.042,0.303,0.135,0.056,1
"194",0.355,0.091,0.076,0.046,0.343,0.167,0.07,1
"195",0.31,0.091,0.076,0.051,0.351,0.182,0.08,1
"196",0.331,0.092,0.076,0.054,0.312,0.194,0.093,1
"197",0.326,0.082,0.065,0.039,0.288,0.122,0.048,1
"198",0.373,0.094,0.083,0.061,0.341,0.209,0.101,1
"199",0.399,0.092,0.075,0.05,0.326,0.163,0.074,1
"200",0.326,0.09,0.075,0.052,0.304,0.182,0.084,1
"201",0.35,0.088,0.066,0.042,0.273,0.11,0.044,1
"202",0.315,0.089,0.076,0.046,0.41,0.181,0.071,1
"203",0.394,0.084,0.07,0.043,0.29,0.127,0.054,1
"204",0.335,0.083,0.067,0.042,0.285,0.131,0.055,1
"205",0.344,0.088,0.074,0.047,0.334,0.171,0.074,1
"206",0.317,0.083,0.067,0.041,0.311,0.119,0.046,1
"207",0.376,0.09,0.077,0.047,0.347,0.172,0.071,1
"208",0.375,0.091,0.074,0.047,0.308,0.156,0.065,1
"209",0.391,0.089,0.075,0.045,0.365,0.158,0.064,1
"210",0.356,0.09,0.079,0.05,0.329,0.178,0.076,1
"211",0.361,0.085,0.07,0.048,0.267,0.13,0.058,1
"212",0.336,0.091,0.077,0.046,0.36,0.179,0.075,1
"213",0.342,0.089,0.077,0.047,0.372,0.182,0.075,1
"214",0.371,0.087,0.071,0.045,0.332,0.154,0.063,1
"215",0.377,0.092,0.075,0.057,0.292,0.147,0.069,1
"216",0.339,0.089,0.074,0.048,0.363,0.167,0.069,1
"217",0.47,0.083,0.065,0.04,0.295,0.12,0.047,1
"218",0.4,0.089,0.074,0.045,0.383,0.156,0.063,1
"219",0.44,0.085,0.071,0.045,0.299,0.122,0.049,1
"220",0.462,0.085,0.071,0.043,0.321,0.131,0.052,1
"221",0.43,0.085,0.071,0.046,0.323,0.158,0.068,1
"222",0.494,0.088,0.071,0.043,0.345,0.147,0.066,1
"223",0.49,0.09,0.073,0.045,0.349,0.153,0.061,1
"224",0.414,0.085,0.072,0.043,0.326,0.127,0.049,1
"225",0.494,0.084,0.067,0.041,0.312,0.128,0.051,1
"226",0.427,0.095,0.077,0.055,0.307,0.176,0.08,1
"227",0.406,0.084,0.068,0.041,0.319,0.143,0.057,1
"228",0.444,0.086,0.071,0.045,0.295,0.12,0.049,1
"229",0.466,0.094,0.075,0.05,0.313,0.167,0.073,1
"230",0.403,0.086,0.073,0.044,0.352,0.16,0.064,1
"231",0.494,0.09,0.071,0.044,0.302,0.151,0.061,1
"232",0.406,0.088,0.072,0.046,0.324,0.149,0.063,1
"233",0.424,0.09,0.073,0.045,0.327,0.154,0.062,1
"234",0.442,0.085,0.066,0.04,0.291,0.126,0.049,1
"235",0.491,0.09,0.073,0.044,0.338,0.161,0.065,1
"236",0.485,0.084,0.069,0.041,0.31,0.122,0.046,1
"237",0.446,0.092,0.08,0.047,0.353,0.169,0.069,1
"238",0.414,0.085,0.069,0.042,0.342,0.163,0.067,1
"239",0.444,0.093,0.078,0.051,0.317,0.156,0.068,1
"240",0.438,0.086,0.066,0.04,0.332,0.161,0.065,1
"241",0.441,0.087,0.075,0.052,0.311,0.156,0.074,1
"242",0.405,0.083,0.067,0.041,0.317,0.14,0.057,1
"243",0.471,0.085,0.07,0.045,0.28,0.115,0.047,1
"244",0.472,0.083,0.067,0.041,0.307,0.131,0.052,1
"245",0.415,0.085,0.071,0.045,0.305,0.131,0.054,1
"246",0.48,0.086,0.071,0.048,0.29,0.141,0.063,1
"247",0.496,0.087,0.075,0.043,0.403,0.169,0.067,1
"248",0.463,0.088,0.073,0.043,0.386,0.166,0.065,1
"249",0.428,0.092,0.077,0.05,0.331,0.18,0.077,1
"250",0.454,0.089,0.074,0.044,0.341,0.146,0.059,1
"251",0.431,0.089,0.075,0.054,0.314,0.173,0.08,1
"252",0.408,0.09,0.079,0.056,0.298,0.163,0.08,1
"253",0.416,0.087,0.071,0.043,0.346,0.157,0.063,1
"254",0.497,0.093,0.075,0.047,0.335,0.158,0.065,1
"255",0.431,0.089,0.075,0.047,0.36,0.154,0.063,1
"256",0.481,0.083,0.065,0.038,0.287,0.118,0.047,1
"257",0.461,0.083,0.068,0.041,0.336,0.151,0.063,1
"258",0.454,0.086,0.071,0.044,0.336,0.136,0.053,1
"259",0.499,0.087,0.075,0.044,0.374,0.157,0.062,1
"260",0.468,0.09,0.073,0.048,0.357,0.163,0.07,1
"261",0.471,0.085,0.07,0.046,0.27,0.118,0.051,1
"262",0.487,0.091,0.079,0.047,0.395,0.154,0.062,1
"263",0.462,0.093,0.076,0.048,0.331,0.156,0.064,1
"264",0.477,0.083,0.065,0.041,0.283,0.119,0.047,1
"265",0.444,0.092,0.076,0.05,0.336,0.171,0.075,1
"266",0.461,0.092,0.074,0.049,0.306,0.16,0.069,1
"267",0.405,0.09,0.074,0.051,0.343,0.189,0.088,1
"268",0.403,0.084,0.069,0.043,0.325,0.162,0.069,1
"269",0.436,0.09,0.079,0.048,0.385,0.181,0.074,1
"270",0.401,0.089,0.076,0.053,0.318,0.151,0.076,1
"271",0.417,0.085,0.071,0.043,0.334,0.157,0.066,1
"272",0.483,0.087,0.073,0.044,0.361,0.162,0.065,1
"273",0.586,0.083,0.067,0.041,0.291,0.122,0.048,1
"274",0.599,0.092,0.077,0.057,0.33,0.162,0.077,1
"275",0.564,0.083,0.066,0.038,0.278,0.116,0.047,1
"276",0.514,0.092,0.076,0.052,0.323,0.157,0.069,1
"277",0.507,0.091,0.075,0.045,0.343,0.182,0.075,1
"278",0.576,0.083,0.068,0.04,0.326,0.137,0.055,1
"279",0.526,0.081,0.062,0.038,0.278,0.113,0.045,1
"280",0.502,0.081,0.062,0.037,0.28,0.107,0.041,1
"281",0.545,0.097,0.083,0.067,0.312,0.163,0.08,1
"282",0.545,0.088,0.074,0.048,0.333,0.168,0.074,1
"283",0.573,0.082,0.065,0.039,0.3,0.121,0.046,1
"284",0.504,0.093,0.085,0.062,0.335,0.2,0.1,1
"285",0.56,0.089,0.072,0.044,0.342,0.14,0.055,1
